Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,3,6e-05
300,3,6e-05
350,2,4e-05
400,3,6e-05
450,12,0.00024
500,16,0.00032
600,35,0.0007
700,52,0.00104
800,33,0.00066
900,37,0.00074
1000,57,0.00114
1150,112,0.00224
