bin_HH,nEvents,Efficiencies
150,42,0.00084
200,114,0.00228
250,139,0.00278
300,144,0.00288
350,158,0.00316
400,129,0.00258
450,113,0.00226
500,221,0.00442
600,185,0.0037
700,153,0.00306
800,124,0.00248
900,111,0.00222
1000,148,0.00296
1150,191,0.00382
