Bin , nEvents , Efficiencies
50,14,0.00056
70,5,0.0002
80,4,0.00016
90,3,0.00012
100,8,0.00032
120,5,0.0002
140,5,0.0002
160,5,0.0002
180,2,8e-05
200,3,0.00012
220,0,0
240,8,0.00032
260,1,4e-05
280,5,0.0002
300,7,0.00028
320,4,0.00016
340,2,8e-05
360,5,0.0002
400,15,0.0006
500,22,0.00088
600,14,0.00056
700,13,0.00052
800,43,0.00172
