Bin , nEvents , Efficiencies
150,76,0.00152
200,161,0.00322
250,122,0.00244
300,96,0.00192
350,63,0.00126
400,43,0.00086
450,36,0.00072
500,60,0.0012
600,35,0.0007
700,20,0.0004
800,10,0.0002
900,12,0.00024
1000,13,0.00026
1150,11,0.00022
