bin_HH,nEvents,Efficiencies
150,0,0.0
200,1,2e-05
250,0,0.0
300,0,0.0
350,0,0.0
400,0,0.0
450,0,0.0
500,2,4e-05
600,1,2e-05
700,1,2e-05
800,6,0.00012
900,1,2e-05
1000,13,0.00026
1150,42,0.00084
