Bin , nEvents , Efficiencies
50,10,0.0002
70,2,4e-05
80,7,0.00014
90,7,0.00014
100,3,6e-05
120,4,8e-05
140,8,0.00016
160,10,0.0002
180,8,0.00016
200,11,0.00022
220,9,0.00018
240,6,0.00012
260,5,0.0001
280,4,8e-05
300,9,0.00018
320,8,0.00016
340,6,0.00012
360,15,0.0003
400,39,0.00078
500,42,0.00084
600,37,0.00074
700,29,0.00058
800,168,0.00336
