Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,0,0
450,1,2e-05
500,3,6e-05
600,6,0.00012
700,9,0.00018
800,16,0.00032
900,16,0.00032
1000,27,0.00054
1150,74,0.00148
