Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,1,4e-05
180,0,0
190,0,0
200,0,0
220,0,0
240,0,0
260,1,4e-05
280,0,0
300,0,0
320,1,4e-05
340,0,0
360,0,0
380,0,0
400,0,0
420,3,0.00012
440,1,4e-05
460,0,0
480,0,0
500,1,4e-05
520,0,0
540,1,4e-05
560,0,0
580,0,0
600,1,4e-05
630,1,4e-05
660,1,4e-05
690,4,0.00016
720,6,0.00024
750,6,0.00024
780,4,0.00016
810,6,0.00024
840,9,0.00036
870,10,0.0004
900,22,0.00088
950,17,0.00068
1000,33,0.00132
1050,33,0.00132
1100,28,0.00112
1150,27,0.00108
1200,40,0.0016
1250,37,0.00148
1310,51,0.00204
1370,54,0.00216
1430,48,0.00192
1490,47,0.00188
1550,57,0.00228
1610,63,0.00252
1680,76,0.00304
1750,81,0.00324
1820,80,0.0032
1890,116,0.00464
1970,122,0.00488
2050,108,0.00432
