Bin , nEvents , Efficiencies
150,5,0.0001
160,12,0.00024
170,9,0.00018
180,10,0.0002
190,13,0.00026
200,36,0.00072
220,51,0.00102
240,66,0.00132
260,86,0.00172
280,109,0.00218
300,119,0.00238
320,140,0.0028
340,124,0.00248
360,144,0.00288
380,157,0.00314
400,154,0.00308
420,173,0.00346
440,183,0.00366
460,185,0.0037
480,202,0.00404
500,204,0.00408
520,206,0.00412
540,244,0.00488
560,211,0.00422
580,203,0.00406
600,372,0.00744
630,357,0.00714
660,378,0.00756
690,384,0.00768
720,437,0.00874
750,368,0.00736
780,407,0.00814
810,436,0.00872
840,429,0.00858
870,461,0.00922
900,737,0.01474
950,753,0.01506
1000,768,0.01536
1050,760,0.0152
1100,758,0.01516
1150,784,0.01568
1200,725,0.0145
1250,846,0.01692
1310,754,0.01508
1370,769,0.01538
1430,694,0.01388
1490,669,0.01338
1550,612,0.01224
1610,695,0.0139
1680,608,0.01216
1750,548,0.01096
1820,519,0.01038
1890,515,0.0103
1970,421,0.00842
2050,348,0.00696
