Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,1,2e-05
190,0,0
200,2,4e-05
220,1,2e-05
240,0,0
260,0,0
280,4,8e-05
300,3,6e-05
320,4,8e-05
340,2,4e-05
360,4,8e-05
380,2,4e-05
400,3,6e-05
420,3,6e-05
440,5,0.0001
460,8,0.00016
480,5,0.0001
500,7,0.00014
520,8,0.00016
540,10,0.0002
560,17,0.00034
580,11,0.00022
600,21,0.00042
630,29,0.00058
660,41,0.00082
690,45,0.0009
720,42,0.00084
750,54,0.00108
780,71,0.00142
810,84,0.00168
840,70,0.0014
870,86,0.00172
900,146,0.00292
950,148,0.00296
1000,144,0.00288
1050,146,0.00292
1100,180,0.0036
1150,200,0.004
1200,172,0.00344
1250,225,0.0045
1310,215,0.0043
1370,237,0.00474
1430,228,0.00456
1490,292,0.00584
1550,254,0.00508
1610,352,0.00704
1680,339,0.00678
1750,357,0.00714
1820,410,0.0082
1890,451,0.00902
1970,470,0.0094
2050,485,0.0097
