Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,2,4e-05
190,1,2e-05
200,0,0
220,3,6e-05
240,0,0
260,3,6e-05
280,0,0
300,5,0.0001
320,6,0.00012
340,2,4e-05
360,7,0.00014
380,10,0.0002
400,14,0.00028
420,6,0.00012
440,9,0.00018
460,15,0.0003
480,22,0.00044
500,19,0.00038
520,18,0.00036
540,29,0.00058
560,28,0.00056
580,32,0.00064
600,67,0.00134
630,68,0.00136
660,83,0.00166
690,77,0.00154
720,87,0.00174
750,87,0.00174
780,85,0.0017
810,96,0.00192
840,95,0.0019
870,95,0.0019
900,164,0.00328
950,154,0.00308
1000,195,0.0039
1050,225,0.0045
1100,205,0.0041
1150,201,0.00402
1200,242,0.00484
1250,274,0.00548
1310,328,0.00656
1370,314,0.00628
1430,308,0.00616
1490,301,0.00602
1550,324,0.00648
1610,383,0.00766
1680,410,0.0082
1750,436,0.00872
1820,438,0.00876
1890,499,0.00998
1970,514,0.01028
2050,472,0.00944
