Bin , nEvents , Efficiencies
150,42,0.00084
200,119,0.00238
250,150,0.003
300,142,0.00284
350,130,0.0026
400,124,0.00248
450,124,0.00248
500,207,0.00414
600,171,0.00342
700,131,0.00262
800,118,0.00236
900,102,0.00204
1000,117,0.00234
1150,137,0.00274
