Bin , nEvents , Efficiencies
152.41,139,0.00556
165.05,178,0.00712
178.75,180,0.0072
193.57,253,0.01012
209.63,284,0.01136
227.02,283,0.01132
245.86,334,0.01336
266.25,381,0.01524
288.34,369,0.01476
312.26,397,0.01588
338.16,478,0.01912
366.21,469,0.01876
396.59,538,0.02152
429.49,535,0.0214
465.12,591,0.02364
503.71,593,0.02372
545.49,687,0.02748
590.74,684,0.02736
639.75,718,0.02872
692.82,704,0.02816
750.29,687,0.02748
812.54,723,0.02892
879.94,744,0.02976
952.94,685,0.0274
1032,692,0.02768
1117.6,674,0.02696
1210.3,641,0.02564
1310.7,590,0.0236
1419.4,556,0.02224
1537.2,500,0.02
1664.7,459,0.01836
1802.8,447,0.01788
1952.4,334,0.01336
2114.3,280,0.0112
2289.7,233,0.00932
2479.7,186,0.00744
