Bin , nEvents , Efficiencies
150,381,0.00762
160,398,0.00796
170,385,0.0077
180,436,0.00872
190,412,0.00824
200,797,0.01594
220,756,0.01512
240,849,0.01698
260,751,0.01502
280,733,0.01466
300,701,0.01402
320,671,0.01342
340,633,0.01266
360,629,0.01258
380,567,0.01134
400,575,0.0115
420,533,0.01066
440,460,0.0092
460,495,0.0099
480,512,0.01024
500,442,0.00884
520,423,0.00846
540,422,0.00844
560,383,0.00766
580,350,0.007
600,514,0.01028
630,416,0.00832
660,405,0.0081
690,380,0.0076
720,362,0.00724
750,351,0.00702
780,280,0.0056
810,272,0.00544
840,270,0.0054
870,210,0.0042
900,313,0.00626
950,300,0.006
1000,238,0.00476
1050,184,0.00368
1100,167,0.00334
1150,119,0.00238
1200,123,0.00246
1250,104,0.00208
1310,120,0.0024
1370,86,0.00172
1430,74,0.00148
1490,44,0.00088
1550,35,0.0007
1610,38,0.00076
1680,37,0.00074
1750,29,0.00058
1820,22,0.00044
1890,16,0.00032
1970,26,0.00052
2050,23,0.00046
