Bin , nEvents , Efficiencies
150,354,0.00708
160,378,0.00756
170,360,0.0072
180,317,0.00634
190,369,0.00738
200,730,0.0146
220,700,0.014
240,718,0.01436
260,636,0.01272
280,656,0.01312
300,626,0.01252
320,639,0.01278
340,618,0.01236
360,571,0.01142
380,521,0.01042
400,524,0.01048
420,517,0.01034
440,485,0.0097
460,464,0.00928
480,402,0.00804
500,444,0.00888
520,415,0.0083
540,412,0.00824
560,365,0.0073
580,353,0.00706
600,503,0.01006
630,418,0.00836
660,431,0.00862
690,408,0.00816
720,364,0.00728
750,349,0.00698
780,296,0.00592
810,285,0.0057
840,291,0.00582
870,263,0.00526
900,382,0.00764
950,349,0.00698
1000,284,0.00568
1050,255,0.0051
1100,243,0.00486
1150,203,0.00406
1200,194,0.00388
1250,223,0.00446
1310,182,0.00364
1370,155,0.0031
1430,130,0.0026
1490,123,0.00246
1550,102,0.00204
1610,102,0.00204
1680,78,0.00156
1750,69,0.00138
1820,90,0.0018
1890,68,0.00136
1970,65,0.0013
2050,48,0.00096
