Bin , nEvents , Efficiencies
152.41,3,0.00012
165.05,4,0.00016
178.75,9,0.00036
193.57,7,0.00028
209.63,6,0.00024
227.02,13,0.00052
245.86,13,0.00052
266.25,21,0.00084
288.34,21,0.00084
312.26,43,0.00172
338.16,46,0.00184
366.21,61,0.00244
396.59,69,0.00276
429.49,112,0.00448
465.12,100,0.004
503.71,112,0.00448
545.49,167,0.00668
590.74,181,0.00724
639.75,202,0.00808
692.82,261,0.01044
750.29,291,0.01164
812.54,313,0.01252
879.94,370,0.0148
952.94,431,0.01724
1032,442,0.01768
1117.6,520,0.0208
1210.3,560,0.0224
1310.7,657,0.02628
1419.4,666,0.02664
1537.2,648,0.02592
1664.7,752,0.03008
1802.8,760,0.0304
1952.4,753,0.03012
2114.3,717,0.02868
2289.7,668,0.02672
2479.7,538,0.02152
