Bin , nEvents , Efficiencies
152.41,5,0.0002
165.05,3,0.00012
178.75,6,0.00024
193.57,3,0.00012
209.63,9,0.00036
227.02,9,0.00036
245.86,22,0.00088
266.25,18,0.00072
288.34,28,0.00112
312.26,35,0.0014
338.16,47,0.00188
366.21,58,0.00232
396.59,78,0.00312
429.49,91,0.00364
465.12,116,0.00464
503.71,119,0.00476
545.49,155,0.0062
590.74,190,0.0076
639.75,210,0.0084
692.82,201,0.00804
750.29,280,0.0112
812.54,316,0.01264
879.94,374,0.01496
952.94,396,0.01584
1032,483,0.01932
1117.6,505,0.0202
1210.3,551,0.02204
1310.7,594,0.02376
1419.4,649,0.02596
1537.2,684,0.02736
1664.7,702,0.02808
1802.8,704,0.02816
1952.4,689,0.02756
2114.3,666,0.02664
2289.7,627,0.02508
2479.7,536,0.02144
