Bin , nEvents , Efficiencies
50,7,0.00014
70,3,6e-05
80,2,4e-05
90,2,4e-05
100,6,0.00012
120,8,0.00016
140,6,0.00012
160,6,0.00012
180,8,0.00016
200,5,0.0001
220,2,4e-05
240,1,2e-05
260,7,0.00014
280,3,6e-05
300,5,0.0001
320,3,6e-05
340,6,0.00012
360,9,0.00018
400,22,0.00044
500,24,0.00048
600,13,0.00026
700,20,0.0004
800,120,0.0024
