Bin , nEvents , Efficiencies
152.41,7,0.00014
165.05,13,0.00026
178.75,8,0.00016
193.57,23,0.00046
209.63,24,0.00048
227.02,57,0.00114
245.86,80,0.0016
266.25,96,0.00192
288.34,119,0.00238
312.26,135,0.0027
338.16,179,0.00358
366.21,204,0.00408
396.59,306,0.00612
429.49,309,0.00618
465.12,367,0.00734
503.71,440,0.0088
545.49,528,0.01056
590.74,632,0.01264
639.75,763,0.01526
692.82,865,0.0173
750.29,1042,0.02084
812.54,1218,0.02436
879.94,1412,0.02824
952.94,1643,0.03286
1032,1779,0.03558
1117.6,2138,0.04276
1210.3,2205,0.0441
1310.7,2451,0.04902
1419.4,2488,0.04976
1537.2,2593,0.05186
1664.7,2298,0.04596
1802.8,2254,0.04508
1952.4,2033,0.04066
2114.3,1728,0.03456
2289.7,1413,0.02826
2479.7,1091,0.02182
