Bin , nEvents , Efficiencies
152.41,0,0.0
165.05,0,0.0
178.75,1,2e-05
193.57,1,2e-05
209.63,2,4e-05
227.02,2,4e-05
245.86,0,0.0
266.25,1,2e-05
288.34,9,0.00018
312.26,12,0.00024
338.16,17,0.00034
366.21,21,0.00042
396.59,38,0.00076
429.49,71,0.00142
465.12,79,0.00158
503.71,93,0.00186
545.49,117,0.00234
590.74,153,0.00306
639.75,176,0.00352
692.82,199,0.00398
750.29,260,0.0052
812.54,332,0.00664
879.94,388,0.00776
952.94,464,0.00928
1032,544,0.01088
1117.6,630,0.0126
1210.3,800,0.016
1310.7,969,0.01938
1419.4,1173,0.02346
1537.2,1394,0.02788
1664.7,1629,0.03258
1802.8,1800,0.036
1952.4,2026,0.04052
2114.3,2246,0.04492
2289.7,2302,0.04604
2479.7,2258,0.04516
