Bin , nEvents , Efficiencies
152.41,4,8e-05
165.05,2,4e-05
178.75,0,0.0
193.57,0,0.0
209.63,0,0.0
227.02,2,4e-05
245.86,0,0.0
266.25,0,0.0
288.34,0,0.0
312.26,4,8e-05
338.16,1,2e-05
366.21,1,2e-05
396.59,2,4e-05
429.49,1,2e-05
465.12,1,2e-05
503.71,2,4e-05
545.49,0,0.0
590.74,4,8e-05
639.75,9,0.00018
692.82,25,0.0005
750.29,17,0.00034
812.54,24,0.00048
879.94,43,0.00086
952.94,58,0.00116
1032,53,0.00106
1117.6,80,0.0016
1210.3,87,0.00174
1310.7,130,0.0026
1419.4,149,0.00298
1537.2,169,0.00338
1664.7,234,0.00468
1802.8,235,0.0047
1952.4,342,0.00684
2114.3,399,0.00798
2289.7,480,0.0096
2479.7,683,0.01366
