Bin , nEvents , Efficiencies
150,1,2e-05
200,2,4e-05
250,1,2e-05
300,2,4e-05
350,3,6e-05
400,0,0
450,3,6e-05
500,1,2e-05
550,0,0
650,2,4e-05
