Bin , nEvents , Efficiencies
50,1,2e-05
100,8,0.00016
150,4,8e-05
200,5,0.0001
250,5,0.0001
300,4,8e-05
350,0,0
400,1,2e-05
500,0,0
600,1,2e-05
