Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,1,2e-05
350,3,6e-05
400,5,0.0001
450,8,0.00016
500,19,0.00038
600,23,0.00046
700,40,0.0008
800,45,0.0009
900,36,0.00072
1000,49,0.00098
1150,83,0.00166
