Bin , nEvents , Efficiencies
50,3,6e-05
100,4,8e-05
150,1,2e-05
200,7,0.00014
250,1,2e-05
300,2,4e-05
350,3,6e-05
400,6,0.00012
500,8,0.00016
600,65,0.0013
