Bin , nEvents , Efficiencies
150,2,4e-05
160,1,2e-05
170,0,0.0
180,0,0.0
190,2,4e-05
200,0,0.0
220,0,0.0
240,0,0.0
260,0,0.0
280,0,0.0
300,0,0.0
320,0,0.0
340,0,0.0
360,1,2e-05
380,1,2e-05
400,1,2e-05
420,0,0.0
440,0,0.0
460,2,4e-05
480,3,6e-05
500,0,0.0
520,0,0.0
540,2,4e-05
560,0,0.0
580,0,0.0
600,1,2e-05
630,1,2e-05
660,3,6e-05
690,0,0.0
720,0,0.0
750,0,0.0
780,1,2e-05
810,0,0.0
840,0,0.0
870,4,8e-05
900,0,0.0
950,11,0.00022
1000,9,0.00018
1050,11,0.00022
1100,15,0.0003
1150,10,0.0002
1200,13,0.00026
1250,48,0.00096
1310,46,0.00092
1370,42,0.00084
1430,72,0.00144
1490,61,0.00122
1550,57,0.00114
1610,83,0.00166
1680,80,0.0016
1750,103,0.00206
1820,103,0.00206
1890,102,0.00204
1970,138,0.00276
2050,122,0.00244
