Bin , nEvents , Efficiencies
50,18,0.00036
70,7,0.00014
80,2,4e-05
90,2,4e-05
100,19,0.00038
120,9,0.00018
140,15,0.0003
160,6,0.00012
180,10,0.0002
200,19,0.00038
220,17,0.00034
240,11,0.00022
260,7,0.00014
280,11,0.00022
300,14,0.00028
320,7,0.00014
340,7,0.00014
360,19,0.00038
400,57,0.00114
500,53,0.00106
600,39,0.00078
700,46,0.00092
800,262,0.00524
