Bin , nEvents , Efficiencies
150,192,0.00384
160,227,0.00454
170,200,0.004
180,220,0.0044
190,228,0.00456
200,400,0.008
220,428,0.00856
240,453,0.00906
260,457,0.00914
280,476,0.00952
300,405,0.0081
320,415,0.0083
340,463,0.00926
360,432,0.00864
380,427,0.00854
400,408,0.00816
420,408,0.00816
440,415,0.0083
460,396,0.00792
480,388,0.00776
500,431,0.00862
520,386,0.00772
540,367,0.00734
560,364,0.00728
580,335,0.0067
600,546,0.01092
630,514,0.01028
660,547,0.01094
690,517,0.01034
720,437,0.00874
750,422,0.00844
780,404,0.00808
810,408,0.00816
840,344,0.00688
870,362,0.00724
900,564,0.01128
950,533,0.01066
1000,524,0.01048
1050,470,0.0094
1100,419,0.00838
1150,376,0.00752
1200,333,0.00666
1250,404,0.00808
1310,361,0.00722
1370,350,0.007
1430,330,0.0066
1490,281,0.00562
1550,292,0.00584
1610,262,0.00524
1680,230,0.0046
1750,244,0.00488
1820,237,0.00474
1890,216,0.00432
1970,169,0.00338
2050,187,0.00374
