Bin , nEvents , Efficiencies
150,147,0.00294
160,141,0.00282
170,163,0.00326
180,161,0.00322
190,178,0.00356
200,356,0.00712
220,372,0.00744
240,373,0.00746
260,452,0.00904
280,417,0.00834
300,422,0.00844
320,409,0.00818
340,428,0.00856
360,454,0.00908
380,395,0.0079
400,420,0.0084
420,432,0.00864
440,437,0.00874
460,407,0.00814
480,381,0.00762
500,415,0.0083
520,386,0.00772
540,413,0.00826
560,407,0.00814
580,389,0.00778
600,537,0.01074
630,545,0.0109
660,526,0.01052
690,520,0.0104
720,539,0.01078
750,496,0.00992
780,456,0.00912
810,448,0.00896
840,415,0.0083
870,433,0.00866
900,641,0.01282
950,599,0.01198
1000,540,0.0108
1050,545,0.0109
1100,494,0.00988
1150,433,0.00866
1200,411,0.00822
1250,480,0.0096
1310,415,0.0083
1370,314,0.00628
1430,321,0.00642
1490,282,0.00564
1550,275,0.0055
1610,302,0.00604
1680,257,0.00514
1750,219,0.00438
1820,179,0.00358
1890,174,0.00348
1970,146,0.00292
2050,115,0.0023
