Bin , nEvents , Efficiencies
152.41,0,0
165.05,1,2e-05
178.75,2,4e-05
193.57,1,2e-05
209.63,1,2e-05
227.02,3,6e-05
245.86,8,0.00016
266.25,4,8e-05
288.34,12,0.00024
312.26,15,0.0003
338.16,12,0.00024
366.21,26,0.00052
396.59,31,0.00062
429.49,47,0.00094
465.12,56,0.00112
503.71,74,0.00148
545.49,103,0.00206
590.74,129,0.00258
639.75,154,0.00308
692.82,205,0.0041
750.29,219,0.00438
812.54,297,0.00594
879.94,305,0.0061
952.94,387,0.00774
1032,433,0.00866
1117.6,525,0.0105
1210.3,562,0.01124
1310.7,655,0.0131
1419.4,753,0.01506
1537.2,849,0.01698
1664.7,1091,0.02182
1802.8,1131,0.02262
1952.4,1232,0.02464
2114.3,1256,0.02512
2289.7,1355,0.0271
2479.7,1388,0.02776
