Bin , nEvents , Efficiencies
50,7,0.00014
70,14,0.00028
80,21,0.00042
90,26,0.00052
100,53,0.00106
120,59,0.00118
140,45,0.0009
160,41,0.00082
180,53,0.00106
200,38,0.00076
220,49,0.00098
240,36,0.00072
260,33,0.00066
280,31,0.00062
300,45,0.0009
320,30,0.0006
340,29,0.00058
360,31,0.00062
400,95,0.0019
500,82,0.00164
600,32,0.00064
700,36,0.00072
800,90,0.0018
