Bin , nEvents , Efficiencies
150,1,4e-05
200,4,0.00016
250,1,4e-05
300,5,0.0002
350,1,4e-05
400,2,8e-05
450,1,4e-05
500,0,0
550,3,0.00012
650,1,4e-05
