Bin , nEvents , Efficiencies
150,38,0.00152
200,74,0.00296
250,63,0.00252
300,41,0.00164
350,29,0.00116
400,22,0.00088
450,19,0.00076
500,33,0.00132
600,19,0.00076
700,13,0.00052
800,4,0.00016
900,8,0.00032
1000,4,0.00016
1150,3,0.00012
