Bin , nEvents , Efficiencies
152.41,6,0.00024
165.05,5,0.0002
178.75,4,0.00016
193.57,11,0.00044
209.63,11,0.00044
227.02,17,0.00068
245.86,12,0.00048
266.25,38,0.00152
288.34,39,0.00156
312.26,42,0.00168
338.16,44,0.00176
366.21,56,0.00224
396.59,104,0.00416
429.49,113,0.00452
465.12,124,0.00496
503.71,183,0.00732
545.49,186,0.00744
590.74,218,0.00872
639.75,287,0.01148
692.82,288,0.01152
750.29,371,0.01484
812.54,403,0.01612
879.94,443,0.01772
952.94,503,0.02012
1032,509,0.02036
1117.6,602,0.02408
1210.3,620,0.0248
1310.7,687,0.02748
1419.4,774,0.03096
1537.2,680,0.0272
1664.7,740,0.0296
1802.8,767,0.03068
1952.4,618,0.02472
2114.3,569,0.02276
2289.7,527,0.02108
2479.7,455,0.0182
