Bin , nEvents , Efficiencies
150,182,0.00728
160,171,0.00684
170,149,0.00596
180,172,0.00688
190,155,0.0062
200,337,0.01348
220,352,0.01408
240,337,0.01348
260,333,0.01332
280,338,0.01352
300,324,0.01296
320,314,0.01256
340,300,0.012
360,287,0.01148
380,296,0.01184
400,255,0.0102
420,258,0.01032
440,245,0.0098
460,229,0.00916
480,219,0.00876
500,209,0.00836
520,230,0.0092
540,186,0.00744
560,185,0.0074
580,185,0.0074
600,278,0.01112
630,235,0.0094
660,218,0.00872
690,205,0.0082
720,163,0.00652
750,186,0.00744
780,168,0.00672
810,143,0.00572
840,154,0.00616
870,138,0.00552
900,215,0.0086
950,166,0.00664
1000,200,0.008
1050,158,0.00632
1100,137,0.00548
1150,108,0.00432
1200,85,0.0034
1250,116,0.00464
1310,107,0.00428
1370,98,0.00392
1430,81,0.00324
1490,68,0.00272
1550,50,0.002
1610,72,0.00288
1680,56,0.00224
1750,35,0.0014
1820,43,0.00172
1890,35,0.0014
1970,35,0.0014
2050,28,0.00112
