Bin , nEvents , Efficiencies
152.41,4,0.00016
165.05,3,0.00012
178.75,5,0.0002
193.57,4,0.00016
209.63,4,0.00016
227.02,2,8e-05
245.86,5,0.0002
266.25,15,0.0006
288.34,11,0.00044
312.26,13,0.00052
338.16,25,0.001
366.21,28,0.00112
396.59,43,0.00172
429.49,63,0.00252
465.12,69,0.00276
503.71,84,0.00336
545.49,85,0.0034
590.74,119,0.00476
639.75,151,0.00604
692.82,177,0.00708
750.29,208,0.00832
812.54,226,0.00904
879.94,234,0.00936
952.94,294,0.01176
1032,358,0.01432
1117.6,396,0.01584
1210.3,407,0.01628
1310.7,413,0.01652
1419.4,434,0.01736
1537.2,507,0.02028
1664.7,496,0.01984
1802.8,563,0.02252
1952.4,547,0.02188
2114.3,546,0.02184
2289.7,536,0.02144
2479.7,470,0.0188
