Bin , nEvents , Efficiencies
152.41,1,4e-05
165.05,0,0
178.75,6,0.00024
193.57,7,0.00028
209.63,9,0.00036
227.02,7,0.00028
245.86,13,0.00052
266.25,17,0.00068
288.34,24,0.00096
312.26,29,0.00116
338.16,33,0.00132
366.21,49,0.00196
396.59,49,0.00196
429.49,63,0.00252
465.12,94,0.00376
503.71,91,0.00364
545.49,114,0.00456
590.74,140,0.0056
639.75,169,0.00676
692.82,196,0.00784
750.29,246,0.00984
812.54,239,0.00956
879.94,307,0.01228
952.94,368,0.01472
1032,422,0.01688
1117.6,467,0.01868
1210.3,499,0.01996
1310.7,626,0.02504
1419.4,607,0.02428
1537.2,683,0.02732
1664.7,661,0.02644
1802.8,714,0.02856
1952.4,719,0.02876
2114.3,683,0.02732
2289.7,684,0.02736
2479.7,658,0.02632
