Bin , nEvents , Efficiencies
152.41,5,0.0002
165.05,4,0.00016
178.75,7,0.00028
193.57,11,0.00044
209.63,15,0.0006
227.02,12,0.00048
245.86,28,0.00112
266.25,26,0.00104
288.34,45,0.0018
312.26,43,0.00172
338.16,49,0.00196
366.21,63,0.00252
396.59,84,0.00336
429.49,101,0.00404
465.12,113,0.00452
503.71,115,0.0046
545.49,140,0.0056
590.74,200,0.008
639.75,218,0.00872
692.82,231,0.00924
750.29,266,0.01064
812.54,350,0.014
879.94,391,0.01564
952.94,451,0.01804
1032,507,0.02028
1117.6,550,0.022
1210.3,656,0.02624
1310.7,737,0.02948
1419.4,734,0.02936
1537.2,815,0.0326
1664.7,887,0.03548
1802.8,912,0.03648
1952.4,939,0.03756
2114.3,929,0.03716
2289.7,889,0.03556
2479.7,766,0.03064
