Bin , nEvents , Efficiencies
150,2,4e-05
160,1,2e-05
170,1,2e-05
180,0,0
190,1,2e-05
200,5,0.0001
220,1,2e-05
240,2,4e-05
260,6,0.00012
280,3,6e-05
300,7,0.00014
320,4,8e-05
340,2,4e-05
360,7,0.00014
380,9,0.00018
400,10,0.0002
420,12,0.00024
440,11,0.00022
460,11,0.00022
480,15,0.0003
500,17,0.00034
520,27,0.00054
540,24,0.00048
560,34,0.00068
580,25,0.0005
600,50,0.001
630,46,0.00092
660,80,0.0016
690,74,0.00148
720,82,0.00164
750,74,0.00148
780,97,0.00194
810,94,0.00188
840,72,0.00144
870,105,0.0021
900,215,0.0043
950,208,0.00416
1000,194,0.00388
1050,215,0.0043
1100,239,0.00478
1150,228,0.00456
1200,234,0.00468
1250,295,0.0059
1310,291,0.00582
1370,326,0.00652
1430,307,0.00614
1490,301,0.00602
1550,348,0.00696
1610,416,0.00832
1680,377,0.00754
1750,391,0.00782
1820,432,0.00864
1890,524,0.01048
1970,490,0.0098
2050,550,0.011
