Bin , nEvents , Efficiencies
150,168,0.00672
160,156,0.00624
170,155,0.0062
180,173,0.00692
190,149,0.00596
200,367,0.01468
220,347,0.01388
240,346,0.01384
260,319,0.01276
280,300,0.012
300,370,0.0148
320,290,0.0116
340,311,0.01244
360,305,0.0122
380,242,0.00968
400,272,0.01088
420,277,0.01108
440,255,0.0102
460,226,0.00904
480,206,0.00824
500,184,0.00736
520,199,0.00796
540,203,0.00812
560,161,0.00644
580,164,0.00656
600,275,0.011
630,228,0.00912
660,219,0.00876
690,199,0.00796
720,184,0.00736
750,182,0.00728
780,157,0.00628
810,184,0.00736
840,146,0.00584
870,140,0.0056
900,210,0.0084
950,185,0.0074
1000,176,0.00704
1050,143,0.00572
1100,156,0.00624
1150,114,0.00456
1200,122,0.00488
1250,141,0.00564
1310,108,0.00432
1370,100,0.004
1430,83,0.00332
1490,77,0.00308
1550,60,0.0024
1610,65,0.0026
1680,45,0.0018
1750,45,0.0018
1820,45,0.0018
1890,39,0.00156
1970,28,0.00112
2050,28,0.00112
