Bin , nEvents , Efficiencies
152.41,278,0.01112
165.05,299,0.01196
178.75,401,0.01604
193.57,422,0.01688
209.63,447,0.01788
227.02,440,0.0176
245.86,518,0.02072
266.25,520,0.0208
288.34,596,0.02384
312.26,583,0.02332
338.16,601,0.02404
366.21,611,0.02444
396.59,659,0.02636
429.49,640,0.0256
465.12,633,0.02532
503.71,622,0.02488
545.49,618,0.02472
590.74,647,0.02588
639.75,615,0.0246
692.82,597,0.02388
750.29,573,0.02292
812.54,560,0.0224
879.94,506,0.02024
952.94,444,0.01776
1032,465,0.0186
1117.6,410,0.0164
1210.3,367,0.01468
1310.7,308,0.01232
1419.4,308,0.01232
1537.2,227,0.00908
1664.7,198,0.00792
1802.8,159,0.00636
1952.4,159,0.00636
2114.3,111,0.00444
2289.7,88,0.00352
2479.7,67,0.00268
