Bin , nEvents , Efficiencies
152.41,59,0.00118
165.05,79,0.00158
178.75,96,0.00192
193.57,116,0.00232
209.63,156,0.00312
227.02,187,0.00374
245.86,221,0.00442
266.25,264,0.00528
288.34,331,0.00662
312.26,358,0.00716
338.16,418,0.00836
366.21,502,0.01004
396.59,543,0.01086
429.49,662,0.01324
465.12,754,0.01508
503.71,826,0.01652
545.49,948,0.01896
590.74,1042,0.02084
639.75,1195,0.0239
692.82,1290,0.0258
750.29,1373,0.02746
812.54,1580,0.0316
879.94,1631,0.03262
952.94,1743,0.03486
1032,1824,0.03648
1117.6,1940,0.0388
1210.3,1910,0.0382
1310.7,1889,0.03778
1419.4,1906,0.03812
1537.2,1813,0.03626
1664.7,1680,0.0336
1802.8,1524,0.03048
1952.4,1342,0.02684
2114.3,1190,0.0238
2289.7,936,0.01872
2479.7,798,0.01596
