Bin , nEvents , Efficiencies
152.41,915,0.0366
165.05,865,0.0346
178.75,815,0.0326
193.57,838,0.03352
209.63,721,0.02884
227.02,672,0.02688
245.86,559,0.02236
266.25,519,0.02076
288.34,465,0.0186
312.26,402,0.01608
338.16,347,0.01388
366.21,339,0.01356
396.59,261,0.01044
429.49,202,0.00808
465.12,164,0.00656
503.71,160,0.0064
545.49,147,0.00588
590.74,104,0.00416
639.75,78,0.00312
692.82,92,0.00368
750.29,58,0.00232
812.54,48,0.00192
879.94,41,0.00164
952.94,31,0.00124
1032,19,0.00076
1117.6,18,0.00072
1210.3,11,0.00044
1310.7,13,0.00052
1419.4,6,0.00024
1537.2,7,0.00028
1664.7,4,0.00016
1802.8,2,8e-05
1952.4,0,0
2114.3,1,4e-05
2289.7,1,4e-05
2479.7,0,0
