Bin , nEvents , Efficiencies
152.41,922,0.03688
165.05,919,0.03676
178.75,819,0.03276
193.57,826,0.03304
209.63,671,0.02684
227.02,653,0.02612
245.86,556,0.02224
266.25,508,0.02032
288.34,453,0.01812
312.26,408,0.01632
338.16,347,0.01388
366.21,295,0.0118
396.59,265,0.0106
429.49,220,0.0088
465.12,191,0.00764
503.71,159,0.00636
545.49,162,0.00648
590.74,89,0.00356
639.75,102,0.00408
692.82,86,0.00344
750.29,78,0.00312
812.54,70,0.0028
879.94,38,0.00152
952.94,36,0.00144
1032,34,0.00136
1117.6,26,0.00104
1210.3,14,0.00056
1310.7,9,0.00036
1419.4,11,0.00044
1537.2,9,0.00036
1664.7,2,8e-05
1802.8,7,0.00028
1952.4,3,0.00012
2114.3,3,0.00012
2289.7,1,4e-05
2479.7,2,8e-05
