Bin , nEvents , Efficiencies
150,8,0.00032
200,22,0.00088
250,11,0.00044
300,6,0.00024
350,7,0.00028
400,3,0.00012
450,4,0.00016
500,2,8e-05
550,6,0.00024
650,5,0.0002
