Bin , nEvents , Efficiencies
152.41,1958,0.03916
165.05,1773,0.03546
178.75,1642,0.03284
193.57,1590,0.0318
209.63,1340,0.0268
227.02,1246,0.02492
245.86,1134,0.02268
266.25,996,0.01992
288.34,903,0.01806
312.26,750,0.015
338.16,659,0.01318
366.21,618,0.01236
396.59,491,0.00982
429.49,445,0.0089
465.12,432,0.00864
503.71,301,0.00602
545.49,296,0.00592
590.74,227,0.00454
639.75,228,0.00456
692.82,169,0.00338
750.29,151,0.00302
812.54,107,0.00214
879.94,73,0.00146
952.94,57,0.00114
1032,51,0.00102
1117.6,49,0.00098
1210.3,42,0.00084
1310.7,28,0.00056
1419.4,14,0.00028
1537.2,15,0.0003
1664.7,18,0.00036
1802.8,6,0.00012
1952.4,4,8e-05
2114.3,7,0.00014
2289.7,2,4e-05
2479.7,1,2e-05
