Bin , nEvents , Efficiencies
50,26,0.00052
70,10,0.0002
80,17,0.00034
90,13,0.00026
100,15,0.0003
120,17,0.00034
140,21,0.00042
160,20,0.0004
180,19,0.00038
200,19,0.00038
220,19,0.00038
240,24,0.00048
260,18,0.00036
280,18,0.00036
300,16,0.00032
320,14,0.00028
340,11,0.00022
360,34,0.00068
400,87,0.00174
500,64,0.00128
600,74,0.00148
700,57,0.00114
800,116,0.00232
