Bin , nEvents , Efficiencies
152.41,7,0.00014
165.05,7,0.00014
178.75,18,0.00036
193.57,17,0.00034
209.63,22,0.00044
227.02,47,0.00094
245.86,36,0.00072
266.25,62,0.00124
288.34,73,0.00146
312.26,120,0.0024
338.16,146,0.00292
366.21,197,0.00394
396.59,238,0.00476
429.49,292,0.00584
465.12,308,0.00616
503.71,331,0.00662
545.49,467,0.00934
590.74,522,0.01044
639.75,564,0.01128
692.82,659,0.01318
750.29,825,0.0165
812.54,998,0.01996
879.94,1110,0.0222
952.94,1269,0.02538
1032,1417,0.02834
1117.6,1533,0.03066
1210.3,1662,0.03324
1310.7,1837,0.03674
1419.4,1883,0.03766
1537.2,2036,0.04072
1664.7,2081,0.04162
1802.8,2052,0.04104
1952.4,1999,0.03998
2114.3,1824,0.03648
2289.7,1694,0.03388
2479.7,1452,0.02904
