Bin , nEvents , Efficiencies
152.41,16,0.00032
165.05,25,0.0005
178.75,40,0.0008
193.57,45,0.0009
209.63,72,0.00144
227.02,94,0.00188
245.86,134,0.00268
266.25,175,0.0035
288.34,230,0.0046
312.26,239,0.00478
338.16,308,0.00616
366.21,371,0.00742
396.59,453,0.00906
429.49,467,0.00934
465.12,564,0.01128
503.71,659,0.01318
545.49,728,0.01456
590.74,807,0.01614
639.75,972,0.01944
692.82,1071,0.02142
750.29,1199,0.02398
812.54,1438,0.02876
879.94,1610,0.0322
952.94,1648,0.03296
1032,1815,0.0363
1117.6,1919,0.03838
1210.3,1995,0.0399
1310.7,2108,0.04216
1419.4,2224,0.04448
1537.2,2167,0.04334
1664.7,2027,0.04054
1802.8,1904,0.03808
1952.4,1733,0.03466
2114.3,1410,0.0282
2289.7,1178,0.02356
2479.7,830,0.0166
