Bin , nEvents , Efficiencies
152.41,846,0.03384
165.05,859,0.03436
178.75,827,0.03308
193.57,773,0.03092
209.63,754,0.03016
227.02,714,0.02856
245.86,637,0.02548
266.25,710,0.0284
288.34,620,0.0248
312.26,568,0.02272
338.16,541,0.02164
366.21,477,0.01908
396.59,481,0.01924
429.49,405,0.0162
465.12,337,0.01348
503.71,325,0.013
545.49,271,0.01084
590.74,273,0.01092
639.75,235,0.0094
692.82,222,0.00888
750.29,194,0.00776
812.54,173,0.00692
879.94,141,0.00564
952.94,119,0.00476
1032,98,0.00392
1117.6,88,0.00352
1210.3,79,0.00316
1310.7,67,0.00268
1419.4,49,0.00196
1537.2,36,0.00144
1664.7,36,0.00144
1802.8,15,0.0006
1952.4,17,0.00068
2114.3,22,0.00088
2289.7,11,0.00044
2479.7,4,0.00016
