Bin , nEvents , Efficiencies
150,37,0.00074
200,99,0.00198
250,125,0.0025
300,120,0.0024
350,145,0.0029
400,138,0.00276
450,131,0.00262
500,228,0.00456
600,191,0.00382
700,165,0.0033
800,129,0.00258
900,106,0.00212
1000,147,0.00294
1150,203,0.00406
