Bin , nEvents , Efficiencies
150,0,0
200,4,8e-05
250,1,2e-05
300,3,6e-05
350,4,8e-05
400,1,2e-05
450,6,0.00012
500,4,8e-05
550,5,0.0001
650,31,0.00062
