Bin , nEvents , Efficiencies
152.41,17,0.00034
165.05,22,0.00044
178.75,30,0.0006
193.57,38,0.00076
209.63,80,0.0016
227.02,73,0.00146
245.86,93,0.00186
266.25,132,0.00264
288.34,177,0.00354
312.26,188,0.00376
338.16,285,0.0057
366.21,295,0.0059
396.59,346,0.00692
429.49,372,0.00744
465.12,465,0.0093
503.71,516,0.01032
545.49,667,0.01334
590.74,717,0.01434
639.75,947,0.01894
692.82,976,0.01952
750.29,1110,0.0222
812.54,1271,0.02542
879.94,1480,0.0296
952.94,1570,0.0314
1032,1729,0.03458
1117.6,1849,0.03698
1210.3,1978,0.03956
1310.7,1993,0.03986
1419.4,2069,0.04138
1537.2,2056,0.04112
1664.7,1904,0.03808
1802.8,1765,0.0353
1952.4,1471,0.02942
2114.3,1248,0.02496
2289.7,1043,0.02086
2479.7,817,0.01634
