Bin , nEvents , Efficiencies
152.41,267,0.01068
165.05,351,0.01404
178.75,356,0.01424
193.57,410,0.0164
209.63,397,0.01588
227.02,510,0.0204
245.86,512,0.02048
266.25,560,0.0224
288.34,565,0.0226
312.26,628,0.02512
338.16,601,0.02404
366.21,612,0.02448
396.59,610,0.0244
429.49,652,0.02608
465.12,665,0.0266
503.71,642,0.02568
545.49,614,0.02456
590.74,655,0.0262
639.75,613,0.02452
692.82,616,0.02464
750.29,630,0.0252
812.54,572,0.02288
879.94,514,0.02056
952.94,488,0.01952
1032,404,0.01616
1117.6,437,0.01748
1210.3,375,0.015
1310.7,312,0.01248
1419.4,278,0.01112
1537.2,267,0.01068
1664.7,178,0.00712
1802.8,127,0.00508
1952.4,114,0.00456
2114.3,78,0.00312
2289.7,76,0.00304
2479.7,52,0.00208
