Bin , nEvents , Efficiencies
152.41,165,0.0066
165.05,188,0.00752
178.75,226,0.00904
193.57,220,0.0088
209.63,279,0.01116
227.02,329,0.01316
245.86,330,0.0132
266.25,383,0.01532
288.34,397,0.01588
312.26,441,0.01764
338.16,446,0.01784
366.21,458,0.01832
396.59,519,0.02076
429.49,533,0.02132
465.12,577,0.02308
503.71,659,0.02636
545.49,598,0.02392
590.74,625,0.025
639.75,631,0.02524
692.82,666,0.02664
750.29,713,0.02852
812.54,709,0.02836
879.94,684,0.02736
952.94,662,0.02648
1032,687,0.02748
1117.6,642,0.02568
1210.3,636,0.02544
1310.7,572,0.02288
1419.4,564,0.02256
1537.2,515,0.0206
1664.7,419,0.01676
1802.8,426,0.01704
1952.4,366,0.01464
2114.3,284,0.01136
2289.7,227,0.00908
2479.7,211,0.00844
