Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,2,4e-05
180,1,2e-05
190,0,0
200,3,6e-05
220,1,2e-05
240,3,6e-05
260,2,4e-05
280,1,2e-05
300,1,2e-05
320,2,4e-05
340,5,0.0001
360,2,4e-05
380,5,0.0001
400,3,6e-05
420,4,8e-05
440,4,8e-05
460,7,0.00014
480,7,0.00014
500,7,0.00014
520,7,0.00014
540,9,0.00018
560,11,0.00022
580,15,0.0003
600,31,0.00062
630,29,0.00058
660,33,0.00066
690,58,0.00116
720,48,0.00096
750,59,0.00118
780,75,0.0015
810,86,0.00172
840,77,0.00154
870,90,0.0018
900,147,0.00294
950,130,0.0026
1000,144,0.00288
1050,151,0.00302
1100,182,0.00364
1150,166,0.00332
1200,163,0.00326
1250,220,0.0044
1310,231,0.00462
1370,246,0.00492
1430,271,0.00542
1490,265,0.0053
1550,294,0.00588
1610,349,0.00698
1680,337,0.00674
1750,388,0.00776
1820,370,0.0074
1890,454,0.00908
1970,441,0.00882
2050,447,0.00894
