Bin , nEvents , Efficiencies
150,0,0
160,2,4e-05
170,0,0
180,0,0
190,0,0
200,1,2e-05
220,0,0
240,1,2e-05
260,1,2e-05
280,1,2e-05
300,1,2e-05
320,1,2e-05
340,0,0
360,2,4e-05
380,0,0
400,4,8e-05
420,0,0
440,3,6e-05
460,2,4e-05
480,6,0.00012
500,1,2e-05
520,5,0.0001
540,5,0.0001
560,8,0.00016
580,6,0.00012
600,9,0.00018
630,5,0.0001
660,9,0.00018
690,16,0.00032
720,15,0.0003
750,19,0.00038
780,18,0.00036
810,21,0.00042
840,26,0.00052
870,37,0.00074
900,77,0.00154
950,85,0.0017
1000,108,0.00216
1050,100,0.002
1100,112,0.00224
1150,109,0.00218
1200,112,0.00224
1250,145,0.0029
1310,173,0.00346
1370,151,0.00302
1430,147,0.00294
1490,174,0.00348
1550,214,0.00428
1610,199,0.00398
1680,239,0.00478
1750,252,0.00504
1820,229,0.00458
1890,297,0.00594
1970,336,0.00672
2050,327,0.00654
