Bin , nEvents , Efficiencies
150,1,2e-05
160,0,0.0
170,0,0.0
180,1,2e-05
190,2,4e-05
200,0,0.0
220,0,0.0
240,0,0.0
260,0,0.0
280,0,0.0
300,0,0.0
320,1,2e-05
340,2,4e-05
360,0,0.0
380,2,4e-05
400,5,0.0001
420,0,0.0
440,4,8e-05
460,4,8e-05
480,6,0.00012
500,8,0.00016
520,11,0.00022
540,6,0.00012
560,10,0.0002
580,2,4e-05
600,23,0.00046
630,26,0.00052
660,37,0.00074
690,46,0.00092
720,46,0.00092
750,42,0.00084
780,50,0.001
810,42,0.00084
840,62,0.00124
870,50,0.001
900,96,0.00192
950,87,0.00174
1000,104,0.00208
1050,112,0.00224
1100,111,0.00222
1150,122,0.00244
1200,147,0.00294
1250,199,0.00398
1310,204,0.00408
1370,174,0.00348
1430,205,0.0041
1490,218,0.00436
1550,237,0.00474
1610,248,0.00496
1680,285,0.0057
1750,338,0.00676
1820,347,0.00694
1890,368,0.00736
1970,445,0.0089
2050,466,0.00932
