Bin , nEvents , Efficiencies
150,126,0.00504
160,151,0.00604
170,177,0.00708
180,165,0.0066
190,164,0.00656
200,308,0.01232
220,339,0.01356
240,322,0.01288
260,297,0.01188
280,292,0.01168
300,307,0.01228
320,311,0.01244
340,299,0.01196
360,256,0.01024
380,252,0.01008
400,255,0.0102
420,229,0.00916
440,208,0.00832
460,221,0.00884
480,226,0.00904
500,223,0.00892
520,177,0.00708
540,191,0.00764
560,163,0.00652
580,170,0.0068
600,214,0.00856
630,228,0.00912
660,205,0.0082
690,191,0.00764
720,189,0.00756
750,193,0.00772
780,163,0.00652
810,169,0.00676
840,151,0.00604
870,136,0.00544
900,204,0.00816
950,192,0.00768
1000,178,0.00712
1050,152,0.00608
1100,132,0.00528
1150,115,0.0046
1200,112,0.00448
1250,123,0.00492
1310,134,0.00536
1370,121,0.00484
1430,91,0.00364
1490,89,0.00356
1550,80,0.0032
1610,79,0.00316
1680,74,0.00296
1750,53,0.00212
1820,53,0.00212
1890,67,0.00268
1970,31,0.00124
2050,29,0.00116
