Bin , nEvents , Efficiencies
150,931,0.01862
160,846,0.01692
170,787,0.01574
180,679,0.01358
190,628,0.01256
200,1195,0.0239
220,971,0.01942
240,841,0.01682
260,805,0.0161
280,665,0.0133
300,605,0.0121
320,545,0.0109
340,475,0.0095
360,440,0.0088
380,416,0.00832
400,341,0.00682
420,328,0.00656
440,281,0.00562
460,265,0.0053
480,247,0.00494
500,236,0.00472
520,227,0.00454
540,170,0.0034
560,156,0.00312
580,170,0.0034
600,238,0.00476
630,182,0.00364
660,171,0.00342
690,145,0.0029
720,130,0.0026
750,114,0.00228
780,123,0.00246
810,94,0.00188
840,81,0.00162
870,82,0.00164
900,111,0.00222
950,96,0.00192
1000,93,0.00186
1050,78,0.00156
1100,62,0.00124
1150,48,0.00096
1200,50,0.001
1250,44,0.00088
1310,37,0.00074
1370,31,0.00062
1430,28,0.00056
1490,30,0.0006
1550,26,0.00052
1610,17,0.00034
1680,18,0.00036
1750,10,0.0002
1820,15,0.0003
1890,17,0.00034
1970,6,0.00012
2050,8,0.00016
