Bin , nEvents , Efficiencies
50,1,2e-05
100,13,0.00026
150,11,0.00022
200,6,0.00012
250,6,0.00012
300,2,4e-05
350,7,0.00014
400,5,0.0001
500,5,0.0001
600,3,6e-05
