Bin , nEvents , Efficiencies
150,959,0.01918
160,910,0.0182
170,835,0.0167
180,740,0.0148
190,668,0.01336
200,1257,0.02514
220,1129,0.02258
240,914,0.01828
260,790,0.0158
280,721,0.01442
300,650,0.013
320,568,0.01136
340,500,0.01
360,485,0.0097
380,386,0.00772
400,364,0.00728
420,331,0.00662
440,289,0.00578
460,281,0.00562
480,215,0.0043
500,215,0.0043
520,163,0.00326
540,215,0.0043
560,141,0.00282
580,153,0.00306
600,186,0.00372
630,176,0.00352
660,152,0.00304
690,157,0.00314
720,128,0.00256
750,113,0.00226
780,99,0.00198
810,70,0.0014
840,68,0.00136
870,61,0.00122
900,100,0.002
950,69,0.00138
1000,62,0.00124
1050,56,0.00112
1100,28,0.00056
1150,31,0.00062
1200,18,0.00036
1250,23,0.00046
1310,20,0.0004
1370,16,0.00032
1430,12,0.00024
1490,8,0.00016
1550,9,0.00018
1610,10,0.0002
1680,5,0.0001
1750,8,0.00016
1820,3,6e-05
1890,6,0.00012
1970,2,4e-05
2050,0,0
