Bin , nEvents , Efficiencies
150,19,0.00038
160,11,0.00022
170,20,0.0004
180,22,0.00044
190,26,0.00052
200,46,0.00092
220,73,0.00146
240,84,0.00168
260,85,0.0017
280,102,0.00204
300,97,0.00194
320,105,0.0021
340,139,0.00278
360,116,0.00232
380,122,0.00244
400,150,0.003
420,130,0.0026
440,165,0.0033
460,161,0.00322
480,165,0.0033
500,184,0.00368
520,172,0.00344
540,159,0.00318
560,178,0.00356
580,201,0.00402
600,286,0.00572
630,333,0.00666
660,338,0.00676
690,338,0.00676
720,332,0.00664
750,362,0.00724
780,360,0.0072
810,368,0.00736
840,388,0.00776
870,390,0.0078
900,668,0.01336
950,654,0.01308
1000,714,0.01428
1050,682,0.01364
1100,676,0.01352
1150,672,0.01344
1200,648,0.01296
1250,751,0.01502
1310,701,0.01402
1370,698,0.01396
1430,649,0.01298
1490,630,0.0126
1550,576,0.01152
1610,651,0.01302
1680,622,0.01244
1750,586,0.01172
1820,531,0.01062
1890,561,0.01122
1970,488,0.00976
2050,469,0.00938
