Bin , nEvents , Efficiencies
150,1,2e-05
160,0,0
170,1,2e-05
180,2,4e-05
190,1,2e-05
200,2,4e-05
220,6,0.00012
240,10,0.0002
260,7,0.00014
280,9,0.00018
300,9,0.00018
320,15,0.0003
340,14,0.00028
360,13,0.00026
380,46,0.00092
400,45,0.0009
420,33,0.00066
440,53,0.00106
460,61,0.00122
480,71,0.00142
500,69,0.00138
520,78,0.00156
540,69,0.00138
560,82,0.00164
580,82,0.00164
600,152,0.00304
630,134,0.00268
660,141,0.00282
690,135,0.0027
720,152,0.00304
750,147,0.00294
780,167,0.00334
810,156,0.00312
840,194,0.00388
870,162,0.00324
900,308,0.00616
950,332,0.00664
1000,370,0.0074
1050,392,0.00784
1100,373,0.00746
1150,412,0.00824
1200,425,0.0085
1250,514,0.01028
1310,555,0.0111
1370,559,0.01118
1430,583,0.01166
1490,610,0.0122
1550,555,0.0111
1610,702,0.01404
1680,696,0.01392
1750,645,0.0129
1820,686,0.01372
1890,746,0.01492
1970,761,0.01522
2050,785,0.0157
